town,year,month,PM2.5
宜蘭縣宜蘭市,2016,10,150.0
宜蘭縣礁溪鄉,2016,10,202.5
宜蘭縣蘇澳鎮,2016,10,165.0
宜蘭縣頭城鎮,2016,10,282.86
屏東縣三地門鄉,2016,10,717.69
屏東縣九如鄉,2016,10,840.0
屏東縣佳冬鄉,2016,10,840.0
屏東縣來義鄉,2016,10,836.25
屏東縣內埔鄉,2016,10,836.25
屏東縣南州鄉,2016,10,840.0
屏東縣屏東市,2016,10,882.86
屏東縣崁頂鄉,2016,10,830.0
屏東縣恆春鎮,2016,10,147.5
屏東縣新園鄉,2016,10,800.0
屏東縣新埤鄉,2016,10,865.71
屏東縣春日鄉,2016,10,801.82
屏東縣東港鎮,2016,10,840.0
屏東縣枋寮鄉,2016,10,828.0
屏東縣枋山鄉,2016,10,720.0
屏東縣林邊鄉,2016,10,840.0
屏東縣泰武鄉,2016,10,846.0
屏東縣滿州鄉,2016,10,176.0
屏東縣潮州鎮,2016,10,870.0
屏東縣牡丹鄉,2016,10,352.5
屏東縣獅子鄉,2016,10,598.7
屏東縣琉球鄉,2016,10,810.0
屏東縣瑪家鄉,2016,10,798.0
屏東縣竹田鄉,2016,10,850.0
屏東縣萬丹鄉,2016,10,780.0
屏東縣萬巒鄉,2016,10,860.0
屏東縣車城鄉,2016,10,215.0
屏東縣里港鄉,2016,10,675.0
屏東縣長治鄉,2016,10,855.0
屏東縣霧臺鄉,2016,10,720.0
屏東縣高樹鄉,2016,10,664.29
屏東縣鹽埔鄉,2016,10,795.0
屏東縣麟洛鄉,2016,10,870.0
彰化縣二林鎮,2016,10,738.75
彰化縣二水鄉,2016,10,885.0
彰化縣伸港鄉,2016,10,930.0
彰化縣北斗鎮,2016,10,855.0
彰化縣和美鎮,2016,10,915.0
彰化縣員林市,2016,10,900.0
彰化縣埔心鄉,2016,10,870.0
彰化縣埔鹽鄉,2016,10,802.5
彰化縣埤頭鄉,2016,10,762.0
彰化縣大城鄉,2016,10,850.0
彰化縣大村鄉,2016,10,892.5
彰化縣彰化市,2016,10,900.0
彰化縣永靖鄉,2016,10,840.0
彰化縣溪州鄉,2016,10,882.86
彰化縣溪湖鎮,2016,10,772.5
彰化縣田中鎮,2016,10,900.0
彰化縣田尾鄉,2016,10,840.0
彰化縣社頭鄉,2016,10,900.0
彰化縣福興鄉,2016,10,858.75
彰化縣秀水鄉,2016,10,900.0
彰化縣竹塘鄉,2016,10,825.0
彰化縣線西鄉,2016,10,950.0
彰化縣芬園鄉,2016,10,894.0
彰化縣花壇鄉,2016,10,900.0
彰化縣芳苑鄉,2016,10,768.46
彰化縣鹿港鎮,2016,10,930.0
新北市三峽區,2016,10,377.14
新北市三芝區,2016,10,264.0
新北市三重區,2016,10,390.0
新北市中和區,2016,10,345.0
新北市五股區,2016,10,380.0
新北市八里區,2016,10,405.0
新北市土城區,2016,10,340.0
新北市坪林區,2016,10,318.0
新北市平溪區,2016,10,315.0
新北市新店區,2016,10,387.0
新北市新莊區,2016,10,380.0
新北市板橋區,2016,10,360.0
新北市林口區,2016,10,435.0
新北市樹林區,2016,10,380.0
新北市永和區,2016,10,330.0
新北市汐止區,2016,10,312.86
新北市淡水區,2016,10,355.0
新北市深坑區,2016,10,360.0
新北市烏來區,2016,10,346.67
新北市瑞芳區,2016,10,285.0
新北市石碇區,2016,10,350.77
新北市石門區,2016,10,312.0
新北市萬里區,2016,10,330.0
新北市蘆洲區,2016,10,360.0
新北市貢寮區,2016,10,300.0
新北市金山區,2016,10,307.5
新北市雙溪區,2016,10,306.92
新北市鶯歌區,2016,10,390.0
新竹市北區,2016,10,435.0
新竹市東區,2016,10,435.0
新竹市香山區,2016,10,480.0
新竹縣五峰鄉,2016,10,592.5
新竹縣北埔鄉,2016,10,637.5
新竹縣寶山鄉,2016,10,530.0
新竹縣尖石鄉,2016,10,504.0
新竹縣峨眉鄉,2016,10,594.0
新竹縣新埔鎮,2016,10,500.0
新竹縣新豐鄉,2016,10,480.0
新竹縣橫山鄉,2016,10,615.0
新竹縣湖口鄉,2016,10,480.0
新竹縣竹北市,2016,10,462.0
新竹縣竹東鎮,2016,10,620.0
新竹縣芎林鄉,2016,10,637.5
新竹縣關西鎮,2016,10,496.15
桃園市中壢區,2016,10,415.0
桃園市八德區,2016,10,405.0
桃園市大園區,2016,10,423.75
桃園市大溪區,2016,10,417.27
桃園市平鎮區,2016,10,414.0
桃園市復興區,2016,10,411.43
桃園市新屋區,2016,10,475.71
桃園市桃園區,2016,10,390.0
桃園市楊梅區,2016,10,453.33
桃園市蘆竹區,2016,10,420.0
桃園市觀音區,2016,10,471.0
桃園市龍潭區,2016,10,450.0
桃園市龜山區,2016,10,402.0
臺中市北屯區,2016,10,885.0
臺中市南屯區,2016,10,910.0
臺中市后里區,2016,10,795.0
臺中市外埔區,2016,10,732.0
臺中市大安區,2016,10,780.0
臺中市大甲區,2016,10,726.0
臺中市大肚區,2016,10,892.5
臺中市大里區,2016,10,840.0
臺中市大雅區,2016,10,885.0
臺中市太平區,2016,10,866.25
臺中市新社區,2016,10,870.0
臺中市東勢區,2016,10,822.86
臺中市東區,2016,10,870.0
臺中市梧棲區,2016,10,800.0
臺中市沙鹿區,2016,10,795.0
臺中市清水區,2016,10,816.67
臺中市潭子區,2016,10,900.0
臺中市烏日區,2016,10,880.0
臺中市石岡區,2016,10,900.0
臺中市神岡區,2016,10,890.0
臺中市西區,2016,10,900.0
臺中市西屯區,2016,10,900.0
臺中市豐原區,2016,10,900.0
臺中市霧峰區,2016,10,862.5
臺中市龍井區,2016,10,855.0
臺北市中山區,2016,10,390.0
臺北市中正區,2016,10,360.0
臺北市信義區,2016,10,360.0
臺北市內湖區,2016,10,360.0
臺北市北投區,2016,10,335.0
臺北市南港區,2016,10,345.0
臺北市士林區,2016,10,325.0
臺北市文山區,2016,10,382.5
臺北市松山區,2016,10,360.0
臺北市萬華區,2016,10,390.0
臺南市七股區,2016,10,840.0
臺南市下營區,2016,10,820.0
臺南市中西區,2016,10,840.0
臺南市仁德區,2016,10,830.0
臺南市佳里區,2016,10,840.0
臺南市六甲區,2016,10,822.0
臺南市北區,2016,10,840.0
臺南市北門區,2016,10,810.0
臺南市南化區,2016,10,760.0
臺南市南區,2016,10,840.0
臺南市善化區,2016,10,860.0
臺南市大內區,2016,10,835.0
臺南市學甲區,2016,10,815.0
臺南市安南區,2016,10,840.0
臺南市安定區,2016,10,840.0
臺南市官田區,2016,10,840.0
臺南市將軍區,2016,10,840.0
臺南市山上區,2016,10,840.0
臺南市左鎮區,2016,10,775.71
臺南市後壁區,2016,10,818.57
臺南市新化區,2016,10,840.0
臺南市新市區,2016,10,850.0
臺南市新營區,2016,10,810.0
臺南市東區,2016,10,840.0
臺南市東山區,2016,10,825.0
臺南市柳營區,2016,10,810.0
臺南市楠西區,2016,10,796.36
臺南市歸仁區,2016,10,816.0
臺南市永康區,2016,10,840.0
臺南市玉井區,2016,10,792.86
臺南市白河區,2016,10,849.23
臺南市西港區,2016,10,840.0
臺南市關廟區,2016,10,798.0
臺南市鹽水區,2016,10,810.0
臺南市麻豆區,2016,10,840.0
臺南市龍崎區,2016,10,770.0
臺東縣卑南鄉,2016,10,215.45
臺東縣大武鄉,2016,10,636.0
臺東縣太麻里鄉,2016,10,453.75
臺東縣延平鄉,2016,10,188.57
臺東縣成功鎮,2016,10,153.0
臺東縣東河鄉,2016,10,150.0
臺東縣池上鄉,2016,10,150.0
臺東縣海端鄉,2016,10,150.0
臺東縣綠島鄉,2016,10,150.0
臺東縣臺東市,2016,10,152.73
臺東縣蘭嶼鄉,2016,10,150.0
臺東縣達仁鄉,2016,10,657.0
臺東縣金峰鄉,2016,10,597.27
臺東縣長濱鄉,2016,10,240.0
臺東縣關山鎮,2016,10,150.0
臺東縣鹿野鄉,2016,10,155.0
花蓮縣光復鄉,2016,10,425.0
花蓮縣卓溪鄉,2016,10,295.38
花蓮縣吉安鄉,2016,10,240.0
花蓮縣壽豐鄉,2016,10,268.33
花蓮縣富里鄉,2016,10,177.5
花蓮縣新城鄉,2016,10,240.0
花蓮縣玉里鎮,2016,10,293.18
花蓮縣瑞穗鄉,2016,10,406.15
花蓮縣秀林鄉,2016,10,275.77
花蓮縣花蓮市,2016,10,240.0
花蓮縣萬榮鄉,2016,10,450.0
花蓮縣豐濱鄉,2016,10,344.12
花蓮縣鳳林鎮,2016,10,342.0
苗栗縣三灣鄉,2016,10,592.5
苗栗縣三義鄉,2016,10,545.0
苗栗縣公館鄉,2016,10,642.86
苗栗縣卓蘭鎮,2016,10,678.0
苗栗縣南庄鄉,2016,10,577.5
苗栗縣大湖鄉,2016,10,600.0
苗栗縣後龍鎮,2016,10,640.0
苗栗縣泰安鄉,2016,10,630.0
苗栗縣獅潭鄉,2016,10,625.71
苗栗縣竹南鎮,2016,10,585.0
苗栗縣苑裡鎮,2016,10,612.0
苗栗縣苗栗市,2016,10,660.0
苗栗縣西湖鄉,2016,10,652.5
苗栗縣通霄鎮,2016,10,624.55
苗栗縣造橋鄉,2016,10,624.0
苗栗縣銅鑼鄉,2016,10,588.75
苗栗縣頭份市,2016,10,587.14
苗栗縣頭屋鄉,2016,10,645.0
雲林縣二崙鄉,2016,10,966.0
雲林縣元長鄉,2016,10,858.0
雲林縣北港鎮,2016,10,840.0
雲林縣口湖鄉,2016,10,786.67
雲林縣古坑鄉,2016,10,902.31
雲林縣四湖鄉,2016,10,783.33
雲林縣土庫鎮,2016,10,948.0
雲林縣大埤鄉,2016,10,880.0
雲林縣崙背鄉,2016,10,990.0
雲林縣斗六市,2016,10,918.0
雲林縣斗南鎮,2016,10,900.0
雲林縣東勢鄉,2016,10,798.0
雲林縣林內鄉,2016,10,885.0
雲林縣水林鄉,2016,10,795.0
雲林縣臺西鄉,2016,10,765.0
雲林縣莿桐鄉,2016,10,906.0
雲林縣虎尾鎮,2016,10,942.86
雲林縣褒忠鄉,2016,10,930.0
雲林縣西螺鎮,2016,10,907.5
雲林縣麥寮鄉,2016,10,805.0
高雄市三民區,2016,10,870.0
高雄市仁武區,2016,10,830.0
高雄市內門區,2016,10,656.25
高雄市六龜區,2016,10,657.69
高雄市前金區,2016,10,870.0
高雄市前鎮區,2016,10,730.0
高雄市大寮區,2016,10,762.86
高雄市大樹區,2016,10,818.57
高雄市大社區,2016,10,750.0
高雄市小港區,2016,10,756.0
高雄市岡山區,2016,10,690.0
高雄市左營區,2016,10,930.0
高雄市彌陀區,2016,10,750.0
高雄市旗山區,2016,10,616.36
高雄市旗津區,2016,10,750.0
高雄市杉林區,2016,10,648.0
高雄市林園區,2016,10,840.0
高雄市桃源區,2016,10,705.0
高雄市梓官區,2016,10,690.0
高雄市楠梓區,2016,10,720.0
高雄市橋頭區,2016,10,630.0
高雄市永安區,2016,10,770.0
高雄市湖內區,2016,10,795.0
高雄市燕巢區,2016,10,724.29
高雄市田寮區,2016,10,727.5
高雄市甲仙區,2016,10,732.86
高雄市美濃區,2016,10,570.0
高雄市苓雅區,2016,10,780.0
高雄市茂林區,2016,10,660.0
高雄市茄萣區,2016,10,810.0
高雄市路竹區,2016,10,750.0
高雄市阿蓮區,2016,10,735.0
高雄市鳥松區,2016,10,820.0
高雄市鳳山區,2016,10,795.0
高雄市鼓山區,2016,10,920.0
南投縣中寮鄉,2016,11,872.5
南投縣仁愛鄉,2016,11,705.0
南投縣信義鄉,2016,11,825.0
南投縣南投市,2016,11,900.0
南投縣名間鄉,2016,11,900.0
南投縣國姓鄉,2016,11,747.5
南投縣埔里鎮,2016,11,705.0
南投縣水里鄉,2016,11,835.0
南投縣竹山鎮,2016,11,930.0
南投縣草屯鎮,2016,11,847.5
南投縣集集鎮,2016,11,890.0
南投縣魚池鄉,2016,11,758.57
南投縣鹿谷鄉,2016,11,912.0
嘉義市東區,2016,11,1020.0
嘉義市西區,2016,11,1020.0
嘉義縣中埔鄉,2016,11,996.0
嘉義縣六腳鄉,2016,11,950.0
嘉義縣大埔鄉,2016,11,988.0
嘉義縣大林鎮,2016,11,990.0
嘉義縣太保市,2016,11,972.86
嘉義縣布袋鎮,2016,11,960.0
嘉義縣新港鄉,2016,11,965.0
嘉義縣朴子市,2016,11,930.0
嘉義縣東石鄉,2016,11,930.0
嘉義縣梅山鄉,2016,11,965.0
嘉義縣民雄鄉,2016,11,985.71
嘉義縣水上鄉,2016,11,1008.0
嘉義縣溪口鄉,2016,11,982.5
嘉義縣番路鄉,2016,11,982.5
嘉義縣竹崎鄉,2016,11,986.25
嘉義縣義竹鄉,2016,11,966.67
嘉義縣鹿草鄉,2016,11,960.0
基隆市七堵區,2016,11,380.0
基隆市仁愛區,2016,11,330.0
基隆市信義區,2016,11,330.0
基隆市安樂區,2016,11,315.0
基隆市暖暖區,2016,11,360.0
宜蘭縣三星鄉,2016,11,260.0
宜蘭縣五結鄉,2016,11,202.5
宜蘭縣冬山鄉,2016,11,195.0
宜蘭縣南澳鄉,2016,11,253.04
宜蘭縣員山鄉,2016,11,276.0
宜蘭縣壯圍鄉,2016,11,240.0
宜蘭縣大同鄉,2016,11,313.85
宜蘭縣宜蘭市,2016,11,240.0
宜蘭縣礁溪鄉,2016,11,262.5
宜蘭縣蘇澳鎮,2016,11,207.0
宜蘭縣頭城鎮,2016,11,342.86
屏東縣三地門鄉,2016,11,1075.38
屏東縣九如鄉,2016,11,1140.0
屏東縣佳冬鄉,2016,11,1170.0
屏東縣來義鄉,2016,11,1166.25
屏東縣內埔鄉,2016,11,1147.5
屏東縣南州鄉,2016,11,1170.0
屏東縣屏東市,2016,11,1165.71
屏東縣崁頂鄉,2016,11,1170.0
屏東縣恆春鎮,2016,11,172.5
屏東縣新園鄉,2016,11,1110.0
屏東縣新埤鄉,2016,11,1200.0
屏東縣春日鄉,2016,11,1115.45
屏東縣東港鎮,2016,11,1140.0
屏東縣枋寮鄉,2016,11,1152.0
屏東縣枋山鄉,2016,11,990.0
屏東縣林邊鄉,2016,11,1155.0
屏東縣泰武鄉,2016,11,1170.0
屏東縣滿州鄉,2016,11,222.0
屏東縣潮州鎮,2016,11,1210.0
屏東縣牡丹鄉,2016,11,476.25
屏東縣獅子鄉,2016,11,834.78
屏東縣琉球鄉,2016,11,1110.0
屏東縣瑪家鄉,2016,11,1116.0
屏東縣竹田鄉,2016,11,1180.0
屏東縣萬丹鄉,2016,11,1115.0
屏東縣萬巒鄉,2016,11,1190.0
屏東縣車城鄉,2016,11,280.0
屏東縣里港鄉,2016,11,1090.0
屏東縣長治鄉,2016,11,1155.0
屏東縣霧臺鄉,2016,11,1050.0
屏東縣高樹鄉,2016,11,1075.71
屏東縣鹽埔鄉,2016,11,1120.0
屏東縣麟洛鄉,2016,11,1170.0
彰化縣二林鎮,2016,11,716.25
彰化縣二水鄉,2016,11,922.5
彰化縣伸港鄉,2016,11,892.5
彰化縣北斗鎮,2016,11,855.0
彰化縣和美鎮,2016,11,847.5
彰化縣員林市,2016,11,840.0
彰化縣埔心鄉,2016,11,810.0
彰化縣埔鹽鄉,2016,11,765.0
彰化縣埤頭鄉,2016,11,744.0
彰化縣大城鄉,2016,11,926.67
彰化縣大村鄉,2016,11,817.5
彰化縣彰化市,2016,11,810.0
彰化縣永靖鄉,2016,11,810.0
彰化縣溪州鄉,2016,11,904.29
彰化縣溪湖鎮,2016,11,750.0
彰化縣田中鎮,2016,11,885.0
彰化縣田尾鄉,2016,11,825.0
彰化縣社頭鄉,2016,11,870.0
彰化縣福興鄉,2016,11,813.75
彰化縣秀水鄉,2016,11,810.0
彰化縣竹塘鄉,2016,11,840.0
彰化縣線西鄉,2016,11,920.0
彰化縣芬園鄉,2016,11,828.0
彰化縣花壇鄉,2016,11,810.0
彰化縣芳苑鄉,2016,11,763.85
彰化縣鹿港鎮,2016,11,890.0
新北市三峽區,2016,11,437.14
新北市三芝區,2016,11,288.0
新北市三重區,2016,11,420.0
新北市中和區,2016,11,435.0
新北市五股區,2016,11,420.0
新北市八里區,2016,11,480.0
新北市土城區,2016,11,420.0
新北市坪林區,2016,11,384.0
新北市平溪區,2016,11,382.5
新北市新店區,2016,11,459.0
新北市新莊區,2016,11,410.0
新北市板橋區,2016,11,420.0
新北市林口區,2016,11,550.0
新北市樹林區,2016,11,430.0
新北市永和區,2016,11,450.0
新北市汐止區,2016,11,428.57
新北市淡水區,2016,11,395.0
新北市深坑區,2016,11,420.0
新北市烏來區,2016,11,413.33
新北市瑞芳區,2016,11,350.0
新北市石碇區,2016,11,422.31
新北市石門區,2016,11,348.0
新北市萬里區,2016,11,320.0
新北市蘆洲區,2016,11,420.0
新北市貢寮區,2016,11,360.0
新北市金山區,2016,11,330.0
新北市雙溪區,2016,11,371.54
新北市鶯歌區,2016,11,450.0
新竹市北區,2016,11,510.0
新竹市東區,2016,11,510.0
新竹市香山區,2016,11,534.0
新竹縣五峰鄉,2016,11,577.5
新竹縣北埔鄉,2016,11,615.0
新竹縣寶山鄉,2016,11,565.0
新竹縣尖石鄉,2016,11,534.0
新竹縣峨眉鄉,2016,11,594.0
新竹縣新埔鎮,2016,11,565.0
新竹縣新豐鄉,2016,11,588.0
新竹縣橫山鄉,2016,11,600.0
新竹縣湖口鄉,2016,11,592.5
新竹縣竹北市,2016,11,522.0
新竹縣竹東鎮,2016,11,610.0
新竹縣芎林鄉,2016,11,607.5
新竹縣關西鎮,2016,11,533.08
桃園市中壢區,2016,11,480.0
桃園市八德區,2016,11,480.0
桃園市大園區,2016,11,502.5
桃園市大溪區,2016,11,480.0
桃園市平鎮區,2016,11,474.0
桃園市復興區,2016,11,467.14
桃園市新屋區,2016,11,570.0
桃園市桃園區,2016,11,457.5
桃園市楊梅區,2016,11,526.67
桃園市蘆竹區,2016,11,510.0
桃園市觀音區,2016,11,561.0
桃園市龍潭區,2016,11,510.0
桃園市龜山區,2016,11,486.0
臺中市北屯區,2016,11,745.0
臺中市南屯區,2016,11,820.0
臺中市后里區,2016,11,645.0
臺中市外埔區,2016,11,624.0
臺中市大安區,2016,11,690.0
臺中市大甲區,2016,11,636.0
臺中市大肚區,2016,11,817.5
臺中市大里區,2016,11,750.0
臺中市大雅區,2016,11,780.0
臺中市太平區,2016,11,765.0
臺中市新社區,2016,11,720.0
臺中市東勢區,2016,11,681.43
臺中市東區,2016,11,780.0
臺中市梧棲區,2016,11,740.0
臺中市沙鹿區,2016,11,735.0
臺中市清水區,2016,11,736.67
臺中市潭子區,2016,11,735.0
臺中市烏日區,2016,11,790.0
臺中市石岡區,2016,11,690.0
臺中市神岡區,2016,11,720.0
臺中市西區,2016,11,810.0
臺中市西屯區,2016,11,817.5
臺中市豐原區,2016,11,720.0
臺中市霧峰區,2016,11,791.25
臺中市龍井區,2016,11,787.5
臺北市中山區,2016,11,450.0
臺北市中正區,2016,11,450.0
臺北市信義區,2016,11,420.0
臺北市內湖區,2016,11,405.0
臺北市北投區,2016,11,365.0
臺北市南港區,2016,11,405.0
臺北市士林區,2016,11,375.0
臺北市文山區,2016,11,450.0
臺北市松山區,2016,11,420.0
臺北市萬華區,2016,11,450.0
臺南市七股區,2016,11,1020.0
臺南市下營區,2016,11,990.0
臺南市中西區,2016,11,1020.0
臺南市仁德區,2016,11,1035.0
臺南市佳里區,2016,11,1012.5
臺南市六甲區,2016,11,990.0
臺南市北區,2016,11,1020.0
臺南市北門區,2016,11,990.0
臺南市南化區,2016,11,1012.0
臺南市南區,2016,11,1020.0
臺南市善化區,2016,11,990.0
臺南市大內區,2016,11,995.0
臺南市學甲區,2016,11,990.0
臺南市安南區,2016,11,1020.0
臺南市安定區,2016,11,1010.0
臺南市官田區,2016,11,990.0
臺南市將軍區,2016,11,1008.0
臺南市山上區,2016,11,990.0
臺南市左鎮區,2016,11,1032.86
臺南市後壁區,2016,11,985.71
臺南市新化區,2016,11,1012.5
臺南市新市區,2016,11,995.0
臺南市新營區,2016,11,990.0
臺南市東區,2016,11,1020.0
臺南市東山區,2016,11,990.0
臺南市柳營區,2016,11,990.0
臺南市楠西區,2016,11,1003.64
臺南市歸仁區,2016,11,1038.0
臺南市永康區,2016,11,1020.0
臺南市玉井區,2016,11,1020.0
臺南市白河區,2016,11,994.62
臺南市西港區,2016,11,1020.0
臺南市關廟區,2016,11,1038.0
臺南市鹽水區,2016,11,990.0
臺南市麻豆區,2016,11,990.0
臺南市龍崎區,2016,11,1040.0
臺東縣卑南鄉,2016,11,313.64
臺東縣大武鄉,2016,11,894.0
臺東縣太麻里鄉,2016,11,648.75
臺東縣延平鄉,2016,11,308.57
臺東縣成功鎮,2016,11,255.0
臺東縣東河鄉,2016,11,261.18
臺東縣池上鄉,2016,11,270.0
臺東縣海端鄉,2016,11,270.0
臺東縣綠島鄉,2016,11,210.0
臺東縣臺東市,2016,11,218.18
臺東縣蘭嶼鄉,2016,11,180.0
臺東縣達仁鄉,2016,11,919.5
臺東縣金峰鄉,2016,11,845.45
臺東縣長濱鄉,2016,11,325.0
臺東縣關山鎮,2016,11,270.0
臺東縣鹿野鄉,2016,11,270.0
花蓮縣光復鄉,2016,11,472.5
花蓮縣卓溪鄉,2016,11,387.69
花蓮縣吉安鄉,2016,11,330.0
花蓮縣壽豐鄉,2016,11,338.33
花蓮縣富里鄉,2016,11,285.0
花蓮縣新城鄉,2016,11,330.0
花蓮縣玉里鎮,2016,11,370.91
花蓮縣瑞穗鄉,2016,11,461.54
花蓮縣秀林鄉,2016,11,339.23
花蓮縣花蓮市,2016,11,330.0
花蓮縣萬榮鄉,2016,11,486.0
花蓮縣豐濱鄉,2016,11,404.12
花蓮縣鳳林鎮,2016,11,390.0
苗栗縣三灣鄉,2016,11,600.0
苗栗縣三義鄉,2016,11,460.0
苗栗縣公館鄉,2016,11,587.14
苗栗縣卓蘭鎮,2016,11,570.0
苗栗縣南庄鄉,2016,11,588.75
苗栗縣大湖鄉,2016,11,530.0
苗栗縣後龍鎮,2016,11,600.0
苗栗縣泰安鄉,2016,11,570.0
苗栗縣獅潭鄉,2016,11,595.71
苗栗縣竹南鎮,2016,11,600.0
苗栗縣苑裡鎮,2016,11,522.0
苗栗縣苗栗市,2016,11,600.0
苗栗縣西湖鄉,2016,11,600.0
苗栗縣通霄鎮,2016,11,553.64
苗栗縣造橋鄉,2016,11,600.0
苗栗縣銅鑼鄉,2016,11,525.0
苗栗縣頭份市,2016,11,604.29
苗栗縣頭屋鄉,2016,11,600.0
雲林縣二崙鄉,2016,11,1020.0
雲林縣元長鄉,2016,11,972.0
雲林縣北港鎮,2016,11,960.0
雲林縣口湖鄉,2016,11,936.67
雲林縣古坑鄉,2016,11,969.23
雲林縣四湖鄉,2016,11,933.33
雲林縣土庫鎮,2016,11,1032.0
雲林縣大埤鄉,2016,11,990.0
雲林縣崙背鄉,2016,11,1050.0
雲林縣斗六市,2016,11,978.0
雲林縣斗南鎮,2016,11,990.0
雲林縣東勢鄉,2016,11,936.0
雲林縣林內鄉,2016,11,945.0
雲林縣水林鄉,2016,11,952.5
雲林縣臺西鄉,2016,11,930.0
雲林縣莿桐鄉,2016,11,966.0
雲林縣虎尾鎮,2016,11,1015.71
雲林縣褒忠鄉,2016,11,1010.0
雲林縣西螺鎮,2016,11,952.5
雲林縣麥寮鄉,2016,11,942.5
高雄市三民區,2016,11,1170.0
高雄市仁武區,2016,11,1130.0
高雄市內門區,2016,11,1050.0
高雄市六龜區,2016,11,1029.23
高雄市前金區,2016,11,1200.0
高雄市前鎮區,2016,11,1040.0
高雄市大寮區,2016,11,1097.14
高雄市大樹區,2016,11,1131.43
高雄市大社區,2016,11,1080.0
高雄市小港區,2016,11,1086.0
高雄市岡山區,2016,11,1008.0
高雄市左營區,2016,11,1275.0
高雄市彌陀區,2016,11,1050.0
高雄市旗山區,2016,11,1060.91
高雄市旗津區,2016,11,1050.0
高雄市杉林區,2016,11,1050.0
高雄市林園區,2016,11,1130.0
高雄市桃源區,2016,11,975.0
高雄市梓官區,2016,11,1020.0
高雄市楠梓區,2016,11,1065.0
高雄市橋頭區,2016,11,960.0
高雄市永安區,2016,11,1060.0
高雄市湖內區,2016,11,1050.0
高雄市燕巢區,2016,11,1054.29
高雄市田寮區,2016,11,1065.0
高雄市甲仙區,2016,11,1015.71
高雄市美濃區,2016,11,1050.0
高雄市苓雅區,2016,11,1110.0
高雄市茂林區,2016,11,1050.0
高雄市茄萣區,2016,11,1050.0
高雄市路竹區,2016,11,1050.0
高雄市阿蓮區,2016,11,1050.0
高雄市鳥松區,2016,11,1140.0
高雄市鳳山區,2016,11,1125.0
高雄市鼓山區,2016,11,1270.0
南投縣中寮鄉,2016,12,995.0
南投縣仁愛鄉,2016,12,840.0
南投縣信義鄉,2016,12,930.0
南投縣南投市,2016,12,1037.14
南投縣名間鄉,2016,12,1038.75
南投縣國姓鄉,2016,12,845.0
南投縣埔里鎮,2016,12,842.14
南投縣水里鄉,2016,12,945.0
南投縣竹山鎮,2016,12,1050.0
南投縣草屯鎮,2016,12,956.25
南投縣集集鎮,2016,12,990.0
南投縣魚池鄉,2016,12,874.29
南投縣鹿谷鄉,2016,12,1020.0
嘉義市東區,2016,12,1230.0
嘉義市西區,2016,12,1230.0
嘉義縣中埔鄉,2016,12,1167.0
嘉義縣六腳鄉,2016,12,950.0
嘉義縣大埔鄉,2016,12,1102.0
嘉義縣大林鎮,2016,12,1060.0
嘉義縣太保市,2016,12,1041.43
嘉義縣布袋鎮,2016,12,990.0
嘉義縣新港鄉,2016,12,970.0
嘉義縣朴子市,2016,12,930.0
嘉義縣東石鄉,2016,12,947.14
嘉義縣梅山鄉,2016,12,1070.0
嘉義縣民雄鄉,2016,12,1097.14
嘉義縣水上鄉,2016,12,1182.0
嘉義縣溪口鄉,2016,12,1005.0
嘉義縣番路鄉,2016,12,1117.5
嘉義縣竹崎鄉,2016,12,1140.0
嘉義縣義竹鄉,2016,12,1016.67
嘉義縣鹿草鄉,2016,12,1005.0
